0,1,2,3,4,5,6,7
HIU,13,Công nghệ thông tin,16.00,Đại học,"A01,D01,D90",,2019
HIU,14,Ngôn ngữ Anh,16.00,Đại học,"D01,D14,D96",,2019
HIU,15,Du lịch,15.00,Đại học,"A01,C00,D01,D78",,2019
HIU,16,Kế toán,15.00,Đại học,"A00,A01,D01,D90",,2019
HIU,17,Kiến trúc,15.00,Đại học,"A00,D01,V00,V01",,2019
HIU,18,Luật kinh tế,15.00,Đại học,"A00,A08,C00,D01",,2019
HIU,19,Ngành Luật,15.00,Đại học,"A00,C00,C14,D01",,2019
HIU,20,Quan hệ quốc tế,15.00,Đại học,"A00,A01,C00,D01",,2019
HIU,1,Răng- Hàm -Mặt,22.00,Đại học,"A00,B00,D07,D90",,2020
HIU,2,Y khoa,22.00,Đại học,"A00,B00,D07,D90",,2020
HIU,3,Dược học,21.00,Đại học,"A00,B00,D07,D90",,2020
HIU,4,Điều dưỡng,19.00,Đại học,"A00,B00,D07,D90",,2020
HIU,5,Kỹ thuật xét nghiệm y học,19.00,Đại học,"A00,B00,D07,D90",,2020
HIU,6,Kỹ thuật phục hồi chức năng,19.00,Đại học,"A00,B00,D07,D90",,2020
HIU,7,Giáo dục Mầm non,18.50,Đại học,"M00,M01,M11",,2020
HIU,8,Giáo dục Thể chất,17.50,Đại học,"T00,T02,T03,T07",,2020
HIU,9,Giáo dục Thể chất,17.50,Đại học,"T02,T03,T07",,2020
HIU,10,Công nghệ thông tin,15.00,Đại học,"A00,A01,D01,D90",,2020
HIU,11,Du lịch,15.00,Đại học,"A01,C00,D01,D78",,2020
HIU,12,Kế toán,15.00,Đại học,"A00,A01,D01,D90",,2020
HIU,13,Kiến trúc,15.00,Đại học,"A00,D01,V00,V01",,2020
HIU,14,Logistics và Quản lý chuỗi cung ứng,15.00,Đại học,"A00,A01,D01,D90",,2020
HIU,15,Luật kinh tế,15.00,Đại học,"A00,A08,C00,D01",,2020
HIU,16,Marketing kỹ thuật số,15.00,Đại học,"A00,A01,C00,D01",,2020
HIU,17,Ngành Luật,15.00,Đại học,"A00,C00,C14,D01",,2020
HIU,18,Ngôn ngữ Anh,15.00,Đại học,"A01,D01,D14,D96",,2020
HIU,19,Quan hệ quốc tế,15.00,Đại học,"A00,A01,C00,D01",,2020
HIU,20,Quản trị doanh nghiệp,15.00,Đại học,"A00,A01,C00,D01",,2020
HIU,1,Răng- Hàm -Mặt,22.00,Đại học,"A00,B00,D07,D90",,2021
HIU,2,Y khoa,22.00,Đại học,"A00,B00,D07,D90",,2021
HIU,3,Dược học,21.00,Đại học,"A00,B00,D07,D90",,2021
HIU,4,Điều dưỡng,19.00,Đại học,"A00,B00,D07,D90",,2021
HIU,5,Giáo dục Mầm non,19.00,Đại học,"M00,M01,M11",,2021
HIU,6,Kỹ thuật xét nghiệm y học,19.00,Đại học,"A00,B00,D07,D90",,2021
HIU,7,Kỹ thuật phục hồi chức năng,19.00,Đại học,"A00,B00,D07,D90",,2021
HIU,8,Giáo dục Thể chất,18.00,Đại học,"T00,T02,T03,T07",,2021
HIU,9,Giáo dục Thể chất,18.00,Đại học,"T02,T03,T07",,2021
HIU,10,Công nghệ thông tin,15.00,Đại học,"A00,A01,D01,D90",,2021
HIU,11,Du lịch,15.00,Đại học,"A01,C00,D01,D78",,2021
HIU,12,Kế toán,15.00,Đại học,"A00,A01,D01,D90",,2021
HIU,13,Kiến trúc,15.00,Đại học,"A00,D01,V00,V01",,2021
HIU,14,Logistics và Quản lý chuỗi cung ứng,15.00,Đại học,"A00,A01,D01,D90",,2021
HIU,15,Luật kinh tế,15.00,Đại học,"A00,A08,C00,D01",,2021
HIU,16,Marketing kỹ thuật số,15.00,Đại học,"A00,A01,C00,D01",,2021
HIU,17,Ngành Luật,15.00,Đại học,"A00,C00,C14,D01",,2021
HIU,18,Ngôn ngữ Anh,15.00,Đại học,"A01,D01,D14,D96",,2021
HIU,19,Quan hệ công chúng,15.00,Đại học,"A00,A01,C00,D01",,2021
HIU,20,Quan hệ quốc tế,15.00,Đại học,"A00,A01,C00,D01",,2021
HIU,1,Răng - Hàm - Mặt học bằng tiếng Anh,22.00,Đại học,"A00,B00,D07,D90",,2022
HIU,2,Răng- Hàm -Mặt,22.00,Đại học,"A00,B00,D07,D90",,2022
HIU,3,Y khoa,22.00,Đại học,"A00,B00,D07,D90",,2022
HIU,4,Y khoa học bằng tiếng Anh,22.00,Đại học,"A00,B00,D07,D90",,2022
HIU,5,Dược học học bằng tiếng Anh,21.00,Đại học,"A00,B00,D07,D90",,2022
HIU,6,Dược học,21.00,Đại học,"A00,B00,D07,D90",,2022
HIU,7,Điều dưỡng,19.00,Đại học,"A00,B00,D07,D90",,2022
HIU,8,Giáo dục Mầm non,19.00,Đại học,"M00,M01,M11",,2022
HIU,9,Giáo dục Tiểu học,19.00,Đại học,"M00,M01,M11",,2022
HIU,10,Hộ sinh,19.00,Đại học,"A00,B00,D07,D90",,2022
HIU,11,Kỹ thuật xét nghiệm y học,19.00,Đại học,"A00,B00,D07,D90",,2022
HIU,12,Kỹ thuật phục hồi chức năng,19.00,Đại học,"A00,B00,D07,D90",,2022
HIU,13,Giáo dục Thể chất,18.00,Đại học,"T00,T02,T03,T07",,2022
HIU,14,Công nghệ thông tin,15.00,Đại học,"A00,A01,D01,D90",,2022
HIU,15,Du lịch,15.00,Đại học,"A01,C00,D01,D78",,2022
HIU,16,Kế toán,15.00,Đại học,"A00,A01,D01,D90",,2022
HIU,17,Kiến trúc,15.00,Đại học,"A00,D01,V00,V01",,2022
HIU,18,Logistics và Quản lý chuỗi cung ứng,15.00,Đại học,"A00,A01,D01,D90",,2022
HIU,19,Luật kinh tế,15.00,Đại học,"A00,A08,C00,D01",,2022
HIU,20,Marketing kỹ thuật số,15.00,Đại học,"A00,A01,C00,D01",,2022
HNM,1,Giáo dục Tiểu học,34.50,Đại học,"D01,D72,D96",,2016
HNM,2,Giáo dục Tiểu học,34.50,Đại học,"D01,D72,D78,D96",TTNV <=4,2016
HNM,3,Giáo dục Mầm non,25.00,Đại học,"M01,M09",,2016
HNM,4,Giáo dục Mầm non,25.00,Đại học,"D01,D72,D78,D96",TTNV <=3,2016
HNM,5,Ngôn ngữ Anh,20.00,Đại học,"D01,D14,D15,D78",,2016
HNM,6,Giáo dục Công dân,19.00,Đại học,"C00,C19,D66,D78",,2016
HNM,7,Quản lý giáo dục,19.00,Đại học,C00,,2016
HNM,8,Giáo dục Công dân,19.00,Đại học,"D01,D14,D15,D78",TTNV <=3,2016
HNM,9,Quản lý giáo dục,19.00,Đại học,"C00,D01,D14,D78",TTNV <=4,2016
HNM,10,Ngôn ngữ Trung Quốc,18.00,Đại học,"D01,D14,D15,D78",,2016
HNM,1,Giáo dục Mầm non,36.75,Đại học,"M01,M09",,2017
HNM,2,Giáo dục Mầm non,36.75,Đại học,"D01,D72,D78,D96",TTNV <=3,2017
HNM,3,Giáo dục Tiểu học,29.42,Đại học,"D01,D72,D96",,2017
HNM,4,Giáo dục Tiểu học,29.42,Đại học,"D01,D72,D78,D96",TTNV <=4,2017
HNM,5,Sư phạm Vật lý,28.67,Đại học,"A00,D90",,2017
HNM,6,Sư phạm Vật lý,28.67,Đại học,"A01,D01,D07,D90",TTNV <=5,2017
HNM,7,Ngôn ngữ Anh,28.50,Đại học,"D01,D14,D15,D78",,2017
HNM,8,ĐH Toán ứng dụng,26.17,Đại học,"A00,D01,D07,D90",,2017
HNM,9,Ngôn ngữ Trung Quốc,26.17,Đại học,"D01,D14,D15,D78",,2017
HNM,10,ĐH Toán ứng dụng,26.17,Đại học,"A00,A01,D01,D90",TTNV <=2,2017
HNM,11,Giáo dục Công dân,26.00,Đại học,"C00,C19,D66,D78",,2017
HNM,12,Giáo dục Công dân,26.00,Đại học,"D01,D14,D15,D78",TTNV <=3,2017
HNM,13,Sư phạm Toán học,25.75,Đại học,"A00,A01,D07,D90",,2017
HNM,14,Sư phạm Toán học,25.75,Đại học,"A01,D01,D07,D90",TTNV <=1,2017
HNM,15,Chính trị học,22.00,Đại học,"C00,C19,D66,D78",,2017
HNM,16,Chính trị học,22.00,Đại học,"C00,D01,D66,D78",TTNV <=4,2017
HNM,17,Du lịch,21.42,Đại học,"C00,D14,D15,D78",,2017
HNM,18,Du lịch,21.42,Đại học,"C00,D01,D15,D78",TTNV <=1,2017
HNM,19,Ngành Luật,21.25,Đại học,"C00,D66,D78,D90",,2017
HNM,20,Ngành Luật,21.25,Đại học,"C00,D01,D66,D78",TTNV <=6,2017
HNM,1,Giáo dục Mầm non,37.58,Đại học,"M01,M09",,2018
HNM,2,Giáo dục Mầm non,37.58,Đại học,"D01,D72,D78,D96",TTNV <=3,2018
HNM,3,Quản trị khách sạn,30.75,Đại học,"D01,D14,D15,D78",,2018
HNM,4,Quản trị khách sạn,30.75,Đại học,"C00,D01,D15,D78",TTNV <=2,2018
HNM,5,Quản trị dịch vụ du lịch và lữ hành,30.42,Đại học,"D01,D14,D15,D78",,2018
HNM,6,Quản trị dịch vụ du lịch và lữ hành,30.42,Đại học,"C00,D01,D15,D78",TTNV <=12,2018
HNM,7,Sư phạm Ngữ văn,28.67,Đại học,"C00,D14,D15,D78",,2018
HNM,8,Sư phạm Ngữ văn,28.67,Đại học,"D01,D14,D15,D78",TTNV <=3,2018
HNM,9,Ngôn ngữ Anh,27.80,Đại học,"D01,D14,D15,D78",,2018
HNM,10,Ngôn ngữ Trung Quốc,27.02,Đại học,"D01,D14,D15,D78",,2018
HNM,11,Sư phạm Toán học,26.58,Đại học,"A00,A01,D07,D90",,2018
HNM,12,Sư phạm Toán học,26.58,Đại học,"A01,D01,D07,D90",TTNV <=1,2018
HNM,13,Quản trị doanh nghiệp,25.85,Đại học,"A00,D01,D78,D90",,2018
HNM,14,Quản trị doanh nghiệp,25.85,Đại học,"A00,D01,D90,D96",TTNV <=3,2018
HNM,15,Giáo dục Tiểu học,25.25,Đại học,"D01,D72,D96",,2018
HNM,16,Giáo dục Tiểu học,25.25,Đại học,"D01,D72,D78,D96",TTNV <=4,2018
HNM,17,Công nghệ thông tin,23.93,Đại học,"A00,A01,D01,D90",,2018
HNM,18,Logistics và Quản lý chuỗi cung ứng,23.83,Đại học,"A00,D01,D78,D90",,2018
HNM,19,Logistics và Quản lý chuỗi cung ứng,23.83,Đại học,"A00,D01,D90,D96",TTNV <=8,2018
HNM,20,Sư phạm Vật lý,23.03,Đại học,"A00,D90",,2018
HNM,1,Giáo dục Mầm non,30.50,Đại học,"M01,M09",,2019
HNM,2,Giáo dục Mầm non,30.50,Đại học,"D01,D72,D78,D96",TTNV <=3,2019
HNM,3,Ngôn ngữ Trung Quốc,28.00,Đại học,"D01,D14,D15,D78",,2019
HNM,4,Ngôn ngữ Anh,27.50,Đại học,"D01,D14,D15,D78",,2019
HNM,5,Sư phạm Ngữ văn,25.50,Đại học,"C00,D14,D15,D78",,2019
HNM,6,Sư phạm Ngữ văn,25.50,Đại học,"D01,D14,D15,D78",TTNV <=3,2019
HNM,7,Giáo dục Công dân,25.00,Đại học,"C00,C19,D66,D78",,2019
HNM,8,Giáo dục Công dân,25.00,Đại học,"D01,D14,D15,D78",TTNV <=3,2019
HNM,9,Giáo dục Đặc biệt,24.25,Đại học,"C00,D14,D15,D78",,2019
HNM,10,Giáo dục Đặc biệt,24.25,Đại học,"C00,D01,D14,D78",TTNV <=7,2019
HNM,11,Giáo dục Tiểu học,24.00,Đại học,"D01,D72,D96",,2019
HNM,12,Sư phạm Vật lý,24.00,Đại học,"A00,D90",,2019
HNM,13,Sư phạm Toán học,24.00,Đại học,"A00,A01,D07,D90",,2019
HNM,14,Giáo dục Tiểu học,24.00,Đại học,"D01,D72,D78,D96",TTNV <=4,2019
HNM,15,Sư phạm Vật lý,24.00,Đại học,"A01,D01,D07,D90",TTNV <=5,2019
HNM,16,Sư phạm Toán học,24.00,Đại học,"A01,D01,D07,D90",TTNV <=1,2019
HNM,17,Sư phạm Lịch sử,23.50,Đại học,"C00,C19,D14,D78",,2019
HNM,18,Sư phạm Lịch sử,23.50,Đại học,"D01,D14,D15,D78",TTNV <=3,2019
HNM,19,Công nghệ thông tin,20.00,Đại học,"A00,A01,D01,D90",,2019
HNM,20,ĐH Toán ứng dụng,20.00,Đại học,"A00,D01,D07,D90",,2019
HNM,1,Quản trị khách sạn,30.20,Đại học,"D01,D14,D15,D78",,2020
HNM,2,Quản trị khách sạn,30.20,Đại học,"C00,D01,D15,D78",TTNV <=2,2020
HNM,3,Ngôn ngữ Trung Quốc,30.02,Đại học,"D01,D14,D15,D78",,2020
HNM,4,Quản trị dịch vụ du lịch và lữ hành,29.93,Đại học,"D01,D14,D15,D78",,2020
HNM,5,Quản trị dịch vụ du lịch và lữ hành,29.93,Đại học,"C00,D01,D15,D78",TTNV <=12,2020
HNM,6,Ngôn ngữ Anh,29.88,Đại học,"D01,D14,D15,D78",,2020
HNM,7,Quản trị doanh nghiệp,29.83,Đại học,"A00,D01,D78,D90",,2020
HNM,8,Quản trị doanh nghiệp,29.83,Đại học,"A00,D01,D90,D96",TTNV <=3,2020
HNM,9,Logistics và Quản lý chuỗi cung ứng,29.82,Đại học,"A00,D01,D78,D90",,2020
HNM,10,Logistics và Quản lý chuỗi cung ứng,29.82,Đại học,"A00,D01,D90,D96",TTNV <=8,2020
HNM,11,Ngành Luật,29.25,Đại học,"C00,D66,D78,D90",,2020
HNM,12,Ngành Luật,29.25,Đại học,"C00,D01,D66,D78",TTNV <=6,2020
HNM,13,Công nghệ thông tin,29.20,Đại học,"A00,A01,D01,D90",,2020
HNM,14,Sư phạm Toán học,29.03,Đại học,"A00,A01,D07,D90",,2020
HNM,15,Sư phạm Toán học,29.03,Đại học,"A01,D01,D07,D90",TTNV <=1,2020
HNM,16,Giáo dục Tiểu học,28.78,Đại học,"D01,D72,D96",,2020
HNM,17,Giáo dục Tiểu học,28.78,Đại học,"D01,D72,D78,D96",TTNV <=4,2020
HNM,18,Sư phạm Vật lý,28.65,Đại học,"A00,D90",,2020
HNM,19,Sư phạm Vật lý,28.65,Đại học,"A01,D01,D07,D90",TTNV <=5,2020
HNM,20,Sư phạm Ngữ văn,28.30,Đại học,"C00,D14,D15,D78",,2020
HNM,1,Ngôn ngữ Trung Quốc,35.07,Đại học,"D01,D14,D15,D78",,2021
HNM,2,Sư phạm Toán học,34.80,Đại học,"A00,A01,D07,D90",,2021
HNM,3,Sư phạm Toán học,34.80,Đại học,"A01,D01,D07,D90",TTNV <=1,2021
HNM,4,Ngôn ngữ Anh,34.55,Đại học,"D01,D14,D15,D78",,2021
HNM,5,Sư phạm Ngữ văn,34.43,Đại học,"C00,D14,D15,D78",,2021
HNM,6,Sư phạm Ngữ văn,34.43,Đại học,"D01,D14,D15,D78",TTNV <=3,2021
HNM,7,Giáo dục Tiểu học,33.95,Đại học,"D01,D72,D96",,2021
HNM,8,Giáo dục Tiểu học,33.95,Đại học,"D01,D72,D78,D96",TTNV <=4,2021
HNM,9,Ngành Luật,32.83,Đại học,"C00,D66,D78,D90",,2021
HNM,10,Ngành Luật,32.83,Đại học,"C00,D01,D66,D78",TTNV <=6,2021
HNM,11,Logistics và Quản lý chuỗi cung ứng,32.80,Đại học,"A00,D01,D78,D90",,2021
HNM,12,Logistics và Quản lý chuỗi cung ứng,32.80,Đại học,"A00,D01,D90,D96",TTNV <=8,2021
HNM,13,Quản trị doanh nghiệp,32.40,Đại học,"A00,D01,D78,D90",,2021
HNM,14,Quản trị doanh nghiệp,32.40,Đại học,"A00,D01,D90,D96",TTNV <=3,2021
HNM,15,Quản trị khách sạn,32.33,Đại học,"D01,D14,D15,D78",,2021
HNM,16,Quản trị khách sạn,32.33,Đại học,"C00,D01,D15,D78",TTNV <=2,2021
HNM,17,Quản trị dịch vụ du lịch và lữ hành,32.30,Đại học,"D01,D14,D15,D78",,2021
HNM,18,Quản trị dịch vụ du lịch và lữ hành,32.30,Đại học,"C00,D01,D15,D78",TTNV <=12,2021
HNM,19,Công nghệ thông tin,32.25,Đại học,"A00,A01,D01,D90",,2021
HNM,20,Sư phạm Lịch sử,30.10,Đại học,"C00,C19,D14,D78",,2021
HNM,1,Sư phạm Lịch sử,36.00,Đại học,"C00,C19,D14,D78",,2022
HNM,2,Sư phạm Toán học,33.95,Đại học,"A00,A01,D07,D90",,2022
HNM,3,Ngành Luật,33.93,Đại học,"C00,D66,D78,D90",,2022
HNM,4,Sư phạm Ngữ văn,33.93,Đại học,"C00,D14,D15,D78",,2022
HNM,5,Giáo dục Tiểu học,33.70,Đại học,"D01,D72,D96",,2022
HNM,6,Giáo dục Đặc biệt,33.50,Đại học,"C00,D14,D15,D78",,2022
HNM,7,Ngôn ngữ Anh,33.40,Đại học,"D01,D14,D15,D78",,2022
HNM,8,Ngôn ngữ Trung Quốc,33.02,Đại học,"D01,D14,D15,D78",,2022
HNM,9,Logistics và Quản lý chuỗi cung ứng,32.78,Đại học,"A00,D01,D78,D90",,2022
HNM,10,Công nghệ thông tin,32.38,Đại học,"A00,A01,D01,D90",,2022
HNM,11,Quản lý giáo dục,32.00,Đại học,C00,,2022
HNM,12,Quản trị doanh nghiệp,31.53,Đại học,"A00,D01,D78,D90",,2022
HNM,13,Giáo dục Công dân,30.57,Đại học,"C00,C19,D66,D78",,2022
HNM,14,Chính trị học,30.50,Đại học,"C00,C19,D66,D78",,2022
HNM,15,ĐH Toán ứng dụng,30.43,Đại học,"A00,D01,D07,D90",,2022
HNM,16,Quản trị dịch vụ du lịch và lữ hành,30.35,Đại học,"D01,D14,D15,D78",,2022
HNM,17,Giáo dục Mầm non,30.12,Đại học,"M01,M09",,2022
HNM,18,Công tác xã hội,29.88,Đại học,"C00,D01,D66,D78",,2022
HNM,19,Sư phạm Vật lý,29.87,Đại học,"A00,D90",,2022
HNM,20,Quản trị khách sạn,29.65,Đại học,"D01,D14,D15,D78",,2022
HPN,1,Ngành Luật,18.50,Đại học,"A00,A01,C00,D01",,2016
HPN,2,Quản trị doanh nghiệp,16.50,Đại học,C00,,2016
HPN,3,Quản trị doanh nghiệp,16.50,Đại học,"A00,A01,D01",,2016
HPN,4,Công tác xã hội,16.00,Đại học,"A00,A01,C00,D01",,2016
HPN,5,Giới và Phát triển*,15.00,Đại học,"A00,A01,C00,D01",,2016
HPN,1,Ngành Luật,22.50,Đại học,"A00,A01,C00,D01",,2017
HPN,2,Công tác xã hội,21.50,Đại học,"A00,A01,C00,D01",,2017
HPN,3,Quản trị doanh nghiệp,21.50,Đại học,C00,,2017
HPN,4,Quản trị doanh nghiệp,21.50,Đại học,"A00,A01,D01",,2017
HPN,5,Giới và Phát triển*,17.50,Đại học,"A00,A01,C00,D01",,2017
HPN,6,Truyền thông đa phương tiện,16.50,Đại học,"A00,A01,C00,D01",,2017
HPN,1,Quản trị doanh nghiệp,19.00,Đại học,C00,,2018
HPN,2,Quản trị doanh nghiệp,19.00,Đại học,"A00,A01,D01",,2018
HPN,3,Truyền thông đa phương tiện,18.50,Đại học,"A00,A01,C00,D01",,2018
HPN,4,Ngành Luật,17.50,Đại học,"A00,A01,C00,D01",,2018
HPN,5,Công tác xã hội,16.00,Đại học,"A00,A01,C00,D01",,2018
HPN,1,Quản trị dịch vụ du lịch và lữ hành,18.00,Đại học,"A00,A01,C00,D01",,2019
HPN,2,Quản trị doanh nghiệp,17.50,Đại học,C00,,2019
HPN,3,Quản trị doanh nghiệp,17.50,Đại học,"A00,A01,D01",,2019
HPN,4,Truyền thông đa phương tiện,16.50,Đại học,"A00,A01,C00,D01",,2019
HPN,5,Ngành Luật,16.00,Đại học,"A00,A01,C00,D01",,2019
HPN,6,Công tác xã hội,15.00,Đại học,"A00,A01,C00,D01",,2019
HPN,1,Quản trị dịch vụ du lịch và lữ hành,17.00,Đại học,"A00,A01,C00,D01",,2020
HPN,2,Quản trị doanh nghiệp,16.00,Đại học,"A00,A01,D01",,2020
HPN,3,Quản trị dịch vụ du lịch và lữ hành,16.00,Đại học,"A00,A01,C00,D01",,2020
HPN,4,Quản trị doanh nghiệp,16.00,Đại học,C00,,2020
HPN,5,Luật kinh tế,15.00,Đại học,"A00,A01,C00,D01",,2020
HPN,6,Ngành Luật,15.00,Đại học,"A00,A01,C00,D01",,2020
HPN,7,Quản trị doanh nghiệp,15.00,Đại học,C00,,2020
HPN,8,Quản trị doanh nghiệp,15.00,Đại học,"A00,A01,D01",,2020
HPN,9,Tâm lý học,15.00,Đại học,"A00,A01,C00,D01",,2020
HPN,10,Công tác xã hội,14.00,Đại học,"A00,A01,C00,D01",,2020
HPN,11,Giới và Phát triển*,14.00,Đại học,"A00,A01,C00,D01",,2020
HPN,1,Truyền thông đa phương tiện,19.00,Đại học,"A00,A01,C00,D01",,2021
HPN,2,Quản trị doanh nghiệp,18.50,Đại học,C00,,2021
HPN,3,Quản trị doanh nghiệp,18.50,Đại học,"A00,A01,D01",,2021
HPN,4,Kinh tế,17.00,Đại học,C00,,2021
HPN,5,Kinh tế,17.00,Đại học,"A00,A01,D01",,2021
HPN,6,Quản trị dịch vụ du lịch và lữ hành,17.00,Đại học,"A00,A01,C00,D01",,2021
HPN,7,Luật kinh tế,16.00,Đại học,"A00,A01,C00,D01",,2021
HPN,8,Ngành Luật,16.00,Đại học,"A00,A01,C00,D01",,2021
HPN,9,Công tác xã hội,15.00,Đại học,"A00,A01,C00,D01",,2021
HPN,10,Giới và Phát triển*,15.00,Đại học,"A00,A01,C00,D01",,2021
HPN,11,Tâm lý học,15.00,Đại học,"A00,A01,C00,D01",,2021
HPN,12,Xã hội học,15.00,Đại học,"A00,A01,C00,D01",,2021
HPN,13,Công nghệ thông tin,15.00,Đại học,"A00,A01,D01,D09",,2021
HPN,1,Quản trị doanh nghiệp,24.00,Đại học,C00,,2022
HPN,2,Quản trị doanh nghiệp,24.00,Đại học,"A00,A01,D01",,2022
HPN,3,Quản trị kinh doanh CLC (TT23),24.00,Đại học,C00,,2022
HPN,4,Quản trị kinh doanh CLC (TT23),24.00,Đại học,"A00,A01,D01",,2022
HPN,5,Truyền thông đa phương tiện,24.00,Đại học,"A00,A01,C00,D01",,2022
HPN,6,Xã hội học,23.50,Đại học,"A00,A01,C00,D01",,2022
HPN,7,Quản trị dịch vụ du lịch và lữ hành,21.00,Đại học,"A00,A01,C00,D01",,2022
HPN,8,Kinh tế,20.50,Đại học,C00,,2022
HPN,9,Kinh tế,20.50,Đại học,"A00,A01,D01",,2022
HPN,10,Ngành Luật,20.00,Đại học,"A00,A01,C00,D01",,2022
HPN,11,Tâm lý học,19.50,Đại học,"A00,A01,C00,D01",,2022
HPN,12,Luật kinh tế,18.50,Đại học,"A00,A01,C00,D01",,2022
HPN,13,Công nghệ sinh học,16.00,Đại học,"A00,A01,D01,D09",,2022
HPN,14,Quản trị kinh doanh Hệ liên kết quốc tế,16.00,Đại học,"A00,A01,C00,D01",,2022
HPN,15,Công tác xã hội,15.00,Đại học,"A00,A01,C00,D01",,2022
HPN,16,Giới và Phát triển*,15.00,Đại học,"A00,A01,C00,D01",,2022
HQH,1,Chỉ huy tham mưu Hải quân (Nam - Phía Bắc),21.70,Đại học,A00,,2019
HQH,2,Chỉ huy tham mưu Hải quân (Nam - Phía Bắc),21.70,Đại học,A01,,2019
HQH,3,Chỉ huy tham mưu Hải quân (Nam - Phía Nam),21.00,Đại học,A01,,2019
HQH,4,Chỉ huy tham mưu Hải quân (Nam - Phía Nam),21.00,Đại học,A00,,2019
HQH,1,Chỉ huy tham mưu Hải quân (Nam - Phía Bắc),25.20,Đại học,A00,,2020
HQH,2,Chỉ huy tham mưu Hải quân (Nam - Phía Bắc),25.20,Đại học,A01,,2020
HQH,3,Chỉ huy tham mưu Hải quân (Nam - Phía Nam),24.85,Đại học,A01,,2020
HQH,4,Chỉ huy tham mưu Hải quân (Nam - Phía Nam),24.85,Đại học,A00,,2020
HQH,1,Chỉ huy tham mưu hải quân (Nam - phía Bắc),24.55,Đại học,"A00,A01",,2021
HQH,2,Chỉ huy tham mưu hải quân (Nam - phía Nam),23.35,Đại học,"A00,A01",Toán >=8.6,2021
HQH,1,Chỉ huy tham mưu Hải quân (Nam - Phía Nam),23.75,Đại học,A01,,2022
HQH,2,Chỉ huy tham mưu Hải quân (Nam - Phía Nam),23.75,Đại học,A00,,2022
HQH,3,Chỉ huy tham mưu Hải quân (Nam - Phía Bắc),23.70,Đại học,A00,,2022
HQH,4,Chỉ huy tham mưu Hải quân (Nam - Phía Bắc),23.70,Đại học,A01,,2022
HQT,1,Ngôn ngữ Anh,32.00,Đại học,D01,Môn Tiếng Anh nhân hệ số 2,2016
HQT,2,Kinh tế quốc tế,24.25,Đại học,A00,,2016
HQT,3,Quan hệ quốc tế,24.25,Đại học,A00,,2016
HQT,4,Luật quốc tế,23.75,Đại học,A00,,2016
HQT,1,Kinh tế quốc tế,26.25,Đại học,A00,,2017
HQT,2,Truyền thông quốc tế,26.25,Đại học,A00,,2017
HQT,3,Quan hệ quốc tế,26.00,Đại học,A00,,2017
HQT,4,Luật quốc tế,25.25,Đại học,A00,,2017
HQT,1,Ngôn ngữ Anh,30.50,Đại học,D01,Môn Tiếng Anh nhân hệ số 2,2018
HQT,2,Truyền thông quốc tế,23.40,Đại học,A00,,2018
HQT,3,Quan hệ quốc tế,23.10,Đại học,A00,,2018
HQT,4,Kinh tế quốc tế,22.90,Đại học,A00,,2018
HQT,5,Luật quốc tế,21.95,Đại học,A00,,2018
HQT,1,Ngôn ngữ Anh,33.25,Đại học,D01,Môn Tiếng Anh nhân hệ số 2,2019
HQT,2,Truyền thông quốc tế,25.20,Đại học,A00,,2019
HQT,3,Quan hệ quốc tế,25.10,Đại học,A00,,2019
HQT,4,Kinh tế quốc tế,24.85,Đại học,A00,,2019
HQT,5,Luật quốc tế,23.95,Đại học,A00,,2019
HQT,1,Ngôn ngữ Anh,34.75,Đại học,D01,Môn Tiếng Anh nhân hệ số 2,2020
